,date,accountspayable,accountsreceivable,accumulatedothercomprehensiveincome,cashandcashequivalents,commonstock,inventory,other,othercurrentassets,othercurrentliabilities,propertyplantequipmentnet,retainedearnings,shortterminvestments,totalassets,totalcurrentassets,totalcurrentliabilities,totalequity,totalliabilities,totalliabilitiesandequity,ticker,additionalpaidincapital,deferredincometaxes,goodwill,intangibleassetsnet,longtermdebt,noncontrollinginterest,othernoncurrentassets,prepaidexpenses,shorttermdebt,accruedexpenses,deferredtaxassetsnoncurrent,preferredstock,treasurystock,othernoncurrentliabilities,longterminvestments
718,,2.98e+16,7.8641e+16,-7953000000.0,2.3074e+16,14000000.0,1.7912e+16,8.1393e+16,7755000000000000.0,,,5.3517e+16,,2.75833e+17,1.69029e+17,1.07142e+17,1.4734e+17,2.91771e+17,,GM,2.6078e+16,2.064e+16,4950000000000000.0,,1.5981e+16,4317000000000000.0,9672000000000000.0,,444000000.0,2.6249e+16,,,,,
719,,2.8931e+16,7.5865e+16,-7778000000.0,1.8227e+16,14000000.0,1.7758e+16,8.0437e+16,6881000000000000.0,,,5.1318e+16,,2.67004e+17,1.68173e+17,1.02588e+17,1.43838e+17,2.82322e+17,,GM,2.6323e+16,2.0676e+16,4968000000000000.0,,6.1482e+16,4355000000000000.0,9661000000000000.0,,36585000000.0,2.4244e+16,,,,,
720,,2.6886e+16,7.06e+16,-9313000000.0,2.0745e+16,14000000.0,1.6367e+16,7.8822e+16,6524000000000000.0,,,4.791e+16,,2.60529e+17,1.62259e+17,1.04759e+17,1.34808e+17,2.75324e+17,,GM,2.6657e+16,2.0572e+16,4968000000000000.0,,1.8333e+16,4499000000000000.0,1.0684e+16,,450000000.0,2.4034e+16,,,,,
721,2024-09-30,7049000000000000.0,4.9104e+16,-3228000000.0,1.13189e+17,,0.0,5.8319e+16,1.5207e+16,,1.6127e+17,2.35317e+17,7.3271e+16,4.43827e+17,1.71408e+17,8.0803e+16,3.14119e+17,1.29254e+17,4.30266e+17,GOOGL,8.203e+16,706000000.0,3.1935e+16,0.0,1.2297e+16,,,,,4.6585e+16,,0.0,,,
722,2024-06-30,6092000000000000.0,4.7087e+16,-5012000000.0,1.2795e+17,,0.0,5.4233e+16,1.4183e+16,,1.51155e+17,2.26033e+17,7.35e+16,4.28376e+17,1.71694e+17,7.7913e+16,3.00753e+17,1.27478e+17,4.1477e+17,GOOGL,7.9732e+16,717000000.0,2.9185e+16,0.0,1.3238e+16,,,,,4.7298e+16,,0.0,,,
723,2024-03-31,6198000000000000.0,4.4552e+16,-4839000000.0,1.32583e+17,,0.0,5.3852e+16,1.2829e+16,,1.43182e+17,2.1977e+17,8.3597e+16,4.21118e+17,1.75536e+17,7.6997e+16,2.92844e+17,1.28146e+17,4.0735e+17,GOOGL,7.7913e+16,486000000.0,2.9183e+16,0.0,1.3228e+16,,,,,4.8603e+16,,0.0,,,
724,2023-09-30,5803000000000000.0,4.102e+16,-7036000000.0,1.50637e+17,,2957000000000000.0,5.2391e+16,1.2398e+16,,1.25705e+17,2.05647e+17,8.9233e+16,4.1091e+17,1.83938e+17,8.6295e+16,2.73202e+17,1.37492e+17,3.96711e+17,GOOGL,7.4591e+16,528000000.0,2.9146e+16,1833000000000000.0,1.3781e+16,,,,,5.5602e+16,,0.0,,,
725,2023-06-30,5313000000000000.0,3.8804e+16,-5991000000.0,1.44261e+17,,2231000000000000.0,5.1904e+16,9421000000000000.0,,1.21208e+17,2.00884e+17,9.2403e+16,3.97513e+17,1.7561e+17,7.7709e+16,2.67141e+17,1.30414e+17,3.83044e+17,GOOGL,7.2248e+16,558000000.0,2.921e+16,1966000000000000.0,1.3705e+16,,,,,4.93e+16,,0.0,,,
726,2023-03-31,4184000000000000.0,3.6036e+16,-6000000000.0,1.41026e+17,,2315000000000000.0,5.1499e+16,8532000000000000.0,,1.1756e+17,1.96625e+17,8.9178e+16,3.83938e+17,1.68424e+17,6.8854e+16,2.60894e+17,1.23769e+17,3.69491e+17,GOOGL,7.0269e+16,542000000.0,2.8994e+16,1968000000000000.0,1.3697e+16,,,,,4.3185e+16,,0.0,,,
727,2022-09-30,6303000000000000.0,3.4697e+16,-8852000000.0,1.38243e+17,,3156000000000000.0,5.4455e+16,1.0518e+16,,1.08363e+17,1.9622e+17,9.4275e+16,3.71932e+17,1.71779e+17,6.5979e+16,2.53626e+17,1.18984e+17,3.58255e+17,GOOGL,6.6258e+16,476000000.0,2.8834e+16,2192000000000000.0,1.4653e+16,,,,,3.5038e+16,,0.0,,,
728,2024-06-30,,,-2900000000.0,2.06326e+17,9000000.0,,1.382217e+18,,,,1.48652e+17,,2.175294e+18,,,1.19463e+17,1.755011e+18,1.653313e+18,GS,6.135e+16,,,,2.34632e+17,,3.4708e+16,,,,,1.2753e+16,,,0.0
729,2024-03-31,,,-3317000000.0,2.09385e+17,9000000.0,,1.478721e+18,,,,1.4669e+17,,2.206158e+18,,,1.18546e+17,1.80115e+18,1.69844e+18,GS,6.1314e+16,,,,2.33919e+17,,3.5253e+16,,,,,1.1203e+16,,,0.0
730,2023-06-30,,,-3237000000.0,2.70931e+17,9000000.0,,1.151801e+18,,,,1.41798e+17,,1.571386e+18,,,1.16493e+17,1.667792e+18,1.571386e+18,GS,6.0206e+16,,,,2.30813e+17,,3.8842e+16,,,,,1.0703e+16,,,0.0
731,2023-03-31,,,-2601000000.0,2.29327e+17,9000000.0,,1.123991e+18,,,,1.41591e+17,,1.538349e+18,,,1.17509e+17,1.632234e+18,1.538349e+18,GS,6.0143e+16,,,,2.40794e+17,,4.1802e+16,,,,,1.0703e+16,,,0.0
732,2024-09-30,1046000000000000.0,2346000000000000.0,-210000000.0,1448000000.0,55000000.0,2170000000000000.0,4689000000000000.0,,,,1.3302e+16,,9114000000000000.0,6183000000000000.0,2501000000000000.0,7359000000000000.0,9114000000000000.0,,GWW,,125000000.0,366000000.0,,2632000000000000.0,353000000.0,172000000.0,219000000.0,,429000000.0,,0.0,-11032000000.0,,
733,2024-06-30,1106000000000000.0,2344000000000000.0,-248000000.0,769000000.0,55000000.0,2169000000000000.0,4538000000000000.0,,,,1.2917e+16,,8352000000000000.0,5521000000000000.0,2513000000000000.0,6864000000000000.0,8352000000000000.0,,GWW,,117000000.0,360000000.0,,2135000000000000.0,310000000.0,171000000.0,239000000.0,,424000000.0,,0.0,-10818000000.0,,
734,2024-03-31,1133000000000000.0,2330000000000000.0,-207000000.0,804000000.0,55000000.0,2178000000000000.0,4625000000000000.0,,,,1.2548e+16,,8400000000000000.0,5540000000000000.0,2648000000000000.0,6708000000000000.0,8400000000000000.0,,GWW,,101000000.0,364000000.0,,2142000000000000.0,310000000.0,185000000.0,228000000.0,,444000000.0,,0.0,-10560000000.0,,
735,2023-09-30,1067000000000000.0,2444000000000000.0,-219000000.0,601000000.0,55000000.0,2196000000000000.0,3965000000000000.0,,,,1.1859e+16,,8140000000000000.0,5412000000000000.0,2002000000000000.0,6472000000000000.0,8140000000000000.0,,GWW,,135000000.0,364000000.0,,2621000000000000.0,292000000.0,170000000.0,171000000.0,,403000000.0,,0.0,-9948000000.0,,
736,2023-06-30,1158000000000000.0,2418000000000000.0,-184000000.0,515000000.0,55000000.0,2223000000000000.0,3875000000000000.0,,,,1.1477e+16,,8031000000000000.0,5343000000000000.0,2023000000000000.0,6162000000000000.0,8031000000000000.0,,GWW,,131000000.0,368000000.0,,2650000000000000.0,292000000.0,170000000.0,187000000.0,,368000000.0,,0.0,-9744000000.0,,
737,2023-03-31,1074000000000000.0,2294000000000000.0,-176000000.0,461000000.0,55000000.0,2252000000000000.0,3890000000000000.0,,,,1.1101e+16,,7825000000000000.0,5190000000000000.0,2033000000000000.0,5780000000000000.0,7825000000000000.0,,GWW,,129000000.0,370000000.0,,2618000000000000.0,310000000.0,177000000.0,183000000.0,,372000000.0,,0.0,-9569000000.0,,
738,2022-09-30,1038000000000000.0,2158000000000000.0,-225000000.0,315000000.0,55000000.0,2071000000000000.0,3705000000000000.0,,,,1.0402e+16,,7201000000000000.0,4686000000000000.0,1905000000000000.0,4870000000000000.0,7201000000000000.0,,GWW,,135000000.0,363000000.0,,2599000000000000.0,254000000.0,161000000.0,142000000.0,,332000000.0,,0.0,-9223000000.0,,
739,2024-09-30,4235000000000000.0,9915000000000000.0,-378000000.0,2888000000.0,3000000.0,1776000000000000.0,-31037000000.0,,,9.0797e+16,,,6.166e+16,1.6662e+16,1.49e+16,786000000.0,5.9459e+16,,HCA,,,9982000000000000.0,,4.2965e+16,2968000000000000.0,,,,3819000000000000.0,,,,,
740,2024-06-30,4029000000000000.0,1.0239e+16,-433000000.0,831000000.0,3000000.0,1800000000000000.0,-29444000000.0,,,8.9264e+16,,,5.9558e+16,1.5173e+16,1.4301e+16,1339000000.0,5.7379e+16,,HCA,,,9963000000000000.0,,4.088e+16,2939000000000000.0,,,,3705000000000000.0,,,,,
741,2024-03-31,4735000000000000.0,1.0044e+16,-433000000.0,1284000000.0,3000000.0,1903000000000000.0,-29067000000.0,,,8.7536e+16,,,5.9173e+16,1.5282e+16,1.3141e+16,1270000000.0,5.6962e+16,,HCA,,,9967000000000000.0,,4.0191e+16,2885000000000000.0,,,,3619000000000000.0,,,,,
742,2023-09-30,4139000000000000.0,9182000000000000.0,-491000000.0,891000000.0,3000000.0,2030000000000000.0,-30112000000.0,,,8.4889e+16,,,5.6668e+16,1.4294e+16,1.2407e+16,357000000.0,5.4589e+16,,HCA,,,9778000000000000.0,,3.9346e+16,2834000000000000.0,,,,3803000000000000.0,,,,,
743,2023-06-30,3823000000000000.0,8713000000000000.0,-456000000.0,862000000.0,3000000.0,2050000000000000.0,-29283000000.0,,,8.3311e+16,,,5.5704e+16,1.3888e+16,1.1545e+16,461000000.0,5.3594e+16,,HCA,,,9641000000000000.0,,3.8932e+16,2764000000000000.0,,,,3551000000000000.0,,,,,
744,2023-03-31,3769000000000000.0,8657000000000000.0,-470000000.0,842000000.0,3000000.0,2085000000000000.0,-29157000000.0,,,8.1516e+16,,,5.4743e+16,1.3541e+16,1.1028e+16,232000000.0,5.2711e+16,,HCA,,,9590000000000000.0,,3.8856e+16,2727000000000000.0,,,,3316000000000000.0,,,,,
745,2022-09-30,4161000000000000.0,8552000000000000.0,-592000000.0,999000000.0,3000000.0,2009000000000000.0,-30239000000.0,,,7.8708e+16,,,5.3581e+16,1.3481e+16,9784000000000000.0,-778000000.0,5.1484e+16,,HCA,,,9651000000000000.0,,3.771e+16,2592000000000000.0,,,,3780000000000000.0,,,,,
746,2024-07-28,1.3206e+16,5503000000000000.0,-787000000.0,1613000000000000.0,90000000.0,2.306e+16,3.2184e+16,2097000000000000.0,,,8.7357e+16,,1.05459e+17,3.2273e+16,2.8123e+16,4420000000000000.0,9.6393e+16,9.6846e+16,HD,1.3731e+16,2074000000.0,1.9414e+16,9214000000.0,6.0843e+16,,692000000000000.0,,2527000000.0,4265000000000000.0,,,-95971000000.0,,
747,2024-04-28,1.2563e+16,4105000000000000.0,-478000000.0,4264000000000000.0,90000000.0,2.2416e+16,3.2156e+16,1837000000000000.0,,,8.5027e+16,,8.7143e+16,3.2622e+16,2.4359e+16,1820000000000000.0,8.1421e+16,7.923e+16,HD,1.3153e+16,946000000.0,8464000000000000.0,0.0,4.993e+16,,4234000000000000.0,,8000000.0,3793000000000000.0,,,-95972000000.0,,
748,2023-10-29,1.1478e+16,3932000000000000.0,-662000000.0,2058000000000000.0,90000000.0,2.2805e+16,3.1447e+16,1887000000000000.0,,,8.2934e+16,,8.2648e+16,3.0682e+16,2.3572e+16,1430000000000000.0,7.8128e+16,7.5577e+16,HD,1.2927e+16,753000000.0,7937000000000000.0,0.0,4.8229e+16,,4152000000000000.0,,0.0,3994000000000000.0,,,-93859000000.0,,
749,2023-07-30,1.2104e+16,3836000000000000.0,-467000000.0,2814000000000000.0,90000000.0,2.3265e+16,3.163e+16,1915000000000000.0,,,8.1213e+16,,8.3526e+16,3.183e+16,2.4227e+16,1335000000000000.0,7.8802e+16,7.6387e+16,HD,1.2842e+16,956000000.0,7664000000000000.0,0.0,4.8482e+16,,3875000000000000.0,,0.0,4009000000000000.0,,,-92343000000.0,,
750,2023-04-30,1.263e+16,4213000000000000.0,-637000000.0,1260000000000000.0,90000000.0,2.5371e+16,3.2461e+16,1579000000000000.0,,,7.8651e+16,,8.3317e+16,3.2423e+16,2.5446e+16,362000000000000.0,7.949e+16,7.6386e+16,HD,1.2584e+16,954000000.0,7447000000000000.0,0.0,4.8462e+16,,3911000000000000.0,,0.0,3725000000000000.0,,,-90326000000.0,,
751,2022-10-30,1.2402e+16,3732000000000000.0,-856000000.0,2462000000000000.0,90000000.0,2.5719e+16,3.0987e+16,1768000000000000.0,,,7.5467e+16,,8.3389e+16,3.3681e+16,2.428e+16,1298000000000000.0,8.0251e+16,7.6866e+16,HD,1.2385e+16,0.0,7434000000000000.0,0.0,4.8771e+16,,3988000000000000.0,,0.0,3965000000000000.0,,,-85788000000.0,,
752,2024-09-30,391000000.0,,-189000000.0,1864000000000000.0,308000000.0,397000000.0,2.8312e+16,107000000.0,,1.8963e+16,4115000000000000.0,,2.7636e+16,3707000000000000.0,2940000000000000.0,2.2423e+16,2.6682e+16,,HES,,739000000.0,360000000.0,,9168000000000000.0,781000000.0,1193000000.0,,20000000.0,2119000000000000.0,,,,,
753,2024-06-30,434000000.0,,-158000000.0,2025000000000000.0,308000000.0,382000000.0,2.7671e+16,111000000.0,,1.8429e+16,3771000000000000.0,,2.7371e+16,3833000000000000.0,3021000000000000.0,2.1688e+16,2.6244e+16,,HES,,689000000.0,360000000.0,,9213000000000000.0,714000000.0,1128000000.0,,317000000.0,1807000000000000.0,,,,,
754,2024-03-31,403000000.0,,-134000000.0,1438000000000000.0,308000000.0,382000000.0,2.7348e+16,115000000.0,,1.7827e+16,3149000000000000.0,,2.6176e+16,3624000000000000.0,2951000000000000.0,2.0399e+16,2.5143e+16,,HES,,657000000.0,360000000.0,,8964000000000000.0,663000000.0,1043000000.0,,314000000.0,1774000000000000.0,,,,,
755,2023-09-30,426000000.0,,-192000000.0,2018000000000000.0,307000000.0,333000000.0,2.558e+16,105000000.0,,1.6421e+16,2039000000000000.0,,2.4463e+16,3916000000000000.0,2996000000000000.0,1.793e+16,2.3647e+16,,HES,,551000000.0,360000000.0,,8796000000000000.0,668000000.0,951000000.0,,307000000.0,1954000000000000.0,,,,,
756,2023-06-30,350000000.0,,-147000000.0,2226000000000000.0,307000000.0,278000000.0,2.4231e+16,181000000.0,,1.5741e+16,1670000000000000.0,,2.3526e+16,3704000000000000.0,2403000000000000.0,1.7174e+16,2.2664e+16,,HES,,497000000.0,360000000.0,,9034000000000000.0,630000000.0,915000000.0,,8000000.0,1754000000000000.0,,,,,
757,2023-03-31,344000000.0,,-114000000.0,2100000000000000.0,307000000.0,229000000.0,2.3982e+16,263000000.0,,1.5412e+16,1686000000000000.0,,2.3264e+16,3799000000000000.0,2308000000000000.0,1.6854e+16,2.2365e+16,,HES,,454000000.0,360000000.0,,8978000000000000.0,588000000.0,910000000.0,,5000000.0,1663000000000000.0,,,,,
758,2022-09-30,321000000.0,,-330000000.0,2384000000000000.0,308000000.0,278000000.0,2.3923e+16,86000000.0,,1.5092e+16,1354000000000000.0,,2.2852e+16,4123000000000000.0,2312000000000000.0,1.5753e+16,2.2165e+16,,HES,,604000000.0,360000000.0,,8949000000000000.0,635000000.0,720000000.0,,0.0,1703000000000000.0,,,,,
759,2024-09-30,2074000000000000.0,1597000000000000.0,-741000000.0,1655000000.0,3000000.0,,1742000000000000.0,,,395000000.0,,,3.3998e+16,0.0,,,4.2097e+16,,HLT,1.1072e+16,357000000.0,5065000000000000.0,,1.1164e+16,40000000.0,0.0,191000000.0,,,140000000.0,0.0,-10514000000.0,,
760,2024-06-30,1913000000000000.0,1578000000000000.0,-763000000.0,802000000.0,3000000.0,,1971000000000000.0,,,378000000.0,,,3.2084e+16,0.0,,,3.9564e+16,,HLT,1.1022e+16,368000000.0,5042000000000000.0,,1.0172e+16,38000000.0,0.0,166000000.0,,,140000000.0,0.0,-9781000000.0,,
761,2024-03-31,1935000000000000.0,1467000000000000.0,-749000000.0,1420000000.0,3000000.0,,1780000000000000.0,,,377000000.0,,,3.2458e+16,0.0,,,3.923e+16,,HLT,1.0954e+16,373000000.0,5044000000000000.0,,1.0173e+16,16000000.0,0.0,193000000.0,,,140000000.0,0.0,-9060000000.0,,
762,2023-09-30,1876000000000000.0,1396000000000000.0,-728000000.0,779000000.0,3000000.0,,2833000000000000.0,,,305000000.0,,,1.5845e+16,6045000000000000.0,,,3.2957e+16,,HLT,1.0925e+16,706000000.0,5033000000000000.0,,8719000000000000.0,10000000.0,1.2716e+16,157000000.0,,,204000000.0,0.0,-7647000000.0,,
763,2023-06-30,1694000000000000.0,1402000000000000.0,-703000000.0,883000000.0,3000000.0,,3038000000000000.0,,,297000000.0,,,1.5965e+16,6015000000000000.0,,,3.2856e+16,,HLT,1.0879e+16,710000000.0,5048000000000000.0,,8731000000000000.0,8000000.0,1.2717e+16,146000000.0,,,204000000.0,0.0,-6956000000.0,,
764,2023-03-31,1704000000000000.0,1298000000000000.0,-724000000.0,978000000.0,3000000.0,,2576000000000000.0,,,287000000.0,,,1.5872e+16,5951000000000000.0,,,3.2666e+16,,HLT,1.0815e+16,715000000.0,5041000000000000.0,,8741000000000000.0,7000000.0,1.265e+16,158000000.0,,,204000000.0,0.0,-6489000000.0,,
765,2022-09-30,1728000000000000.0,1278000000000000.0,-685000000.0,1362000000.0,3000000.0,,2051000000000000.0,,,254000000.0,,,1.6132e+16,6341000000000000.0,,,3.2716e+16,,HLT,1.0791e+16,794000000.0,4990000000000000.0,,8731000000000000.0,-1000000.0,1.2532e+16,139000000.0,,,213000000.0,0.0,-5545000000.0,,
766,2024-09-30,6640000000000000.0,7884000000000000.0,-4404000000.0,1.0644e+16,-38031000000.0,6338000000000000.0,3.1687e+16,1505000000000000.0,,5822000000000000.0,5.0287e+16,275000000.0,8.0759e+16,2.8164e+16,1.9534e+16,1.7974e+16,8.1929e+16,,HON,,2077000000000000.0,2.127e+16,,2.7694e+16,568000000.0,1.049e+16,,,7566000000000000.0,,,,,
767,2024-03-31,6468000000000000.0,7476000000000000.0,-4048000000.0,1.1756e+16,-37586000000.0,6318000000000000.0,2.8737e+16,1635000000000000.0,,5698000000000000.0,4.8735e+16,249000000.0,6.8781e+16,2.7434e+16,1.6488e+16,1.7045e+16,7.3539e+16,,HON,,2063000000000000.0,1.7985e+16,,2.3437e+16,591000000.0,9879000000000000.0,,,6947000000000000.0,,,,,
768,2023-09-30,6428000000000000.0,7833000000000000.0,-3551000000.0,7770000000000000.0,-35549000000.0,6000000000000000.0,2.9102e+16,1553000000000000.0,,5486000000000000.0,4.7426e+16,164000000.0,6.4606e+16,2.332e+16,1.7227e+16,1.7775e+16,6.8744e+16,,HON,,2225000000000000.0,1.7793e+16,,1.8353e+16,544000000.0,9915000000000000.0,,,7196000000000000.0,,,,,
769,2023-06-30,6445000000000000.0,7994000000000000.0,-3611000000.0,8626000000000000.0,-34552000000.0,5890000000000000.0,3.0044e+16,1530000000000000.0,,5486000000000000.0,4.6596e+16,143000000.0,6.5752e+16,2.4183e+16,1.7174e+16,1.7894e+16,6.9807e+16,,HON,,2262000000000000.0,1.7954e+16,,1.8545e+16,595000000.0,9802000000000000.0,,,6956000000000000.0,,,,,
770,2023-03-31,6443000000000000.0,7862000000000000.0,-3538000000.0,6869000000000000.0,-34114000000.0,5776000000000000.0,3.0297e+16,1632000000000000.0,,5472000000000000.0,4.5797e+16,371000000.0,6.3051e+16,2.251e+16,1.7896e+16,1.7515e+16,6.7477e+16,,HON,,2303000000000000.0,1.7587e+16,,1.5607e+16,596000000.0,9619000000000000.0,,,6961000000000000.0,,,,,
771,2022-09-30,6118000000000000.0,7363000000000000.0,-3296000000.0,7449000000000000.0,-32224000000.0,5501000000000000.0,3.0618e+16,1696000000000000.0,,5339000000000000.0,4.4767e+16,516000000.0,6.3507e+16,2.2525e+16,1.8109e+16,1.833e+16,6.9521e+16,,HON,,2406000000000000.0,1.6974e+16,,1.3551e+16,623000000.0,1.0747e+16,,,7242000000000000.0,,,,,
772,2024-09-30,6707000000000000.0,5685000000000000.0,1000000.0,1.0158e+16,0.0,,4.6327e+16,251000000.0,288000000.0,,,,4.3245e+16,4.2735e+16,3.6037e+16,7208000000000000.0,3.6037e+16,4.3245e+16,HOOD,1.2158e+16,,179000000.0,39000000.0,,,0.0,86000000.0,,,,0.0,,,
773,2024-06-30,6175000000000000.0,5189000000000000.0,0.0,9108000000000000.0,0.0,,4.4898e+16,352000000.0,220000000.0,,,,4.1346e+16,4.0838e+16,3.4224e+16,7122000000000000.0,3.4224e+16,4.1346e+16,HOOD,1.2223e+16,,179000000.0,45000000.0,,,0.0,65000000.0,,,,0.0,,,
774,2024-03-31,6425000000000000.0,4510000000000000.0,-2000000.0,9238000000000000.0,0.0,,5.4691e+16,348000000.0,275000000.0,,,,4.6088e+16,4.5545e+16,3.9203e+16,6885000000000000.0,3.9203e+16,4.6088e+16,HOOD,1.2176e+16,,175000000.0,46000000.0,,,190000000.0,64000000.0,,,,0.0,,,
775,2023-09-30,4698000000000000.0,3767000000000000.0,-4000000.0,8337000000000000.0,0.0,,2.0227e+16,130000000.0,126000000.0,,,,2.6318e+16,2.5857e+16,1.9744e+16,6574000000000000.0,1.9744e+16,2.6318e+16,HOOD,1.2054e+16,,164000000.0,53000000.0,,,0.0,78000000.0,,,,0.0,,,
776,2023-06-30,5347000000000000.0,3430000000000000.0,-3000000.0,1.0049e+16,0.0,,2.2397e+16,123000000.0,115000000.0,,,,2.866e+16,2.8237e+16,2.1473e+16,7187000000000000.0,2.1473e+16,2.866e+16,HOOD,1.2581e+16,,100000000.0,21000000.0,,,0.0,94000000.0,,,,0.0,,,
777,2023-03-31,5189000000000000.0,3264000000000000.0,0.0,9672000000000000.0,0.0,,-1094000000000000.0,75000000.0,113000000.0,,,,2.7785e+16,2.7319e+16,2.0739e+16,7046000000000000.0,2.0739e+16,2.7785e+16,HOOD,1.2462e+16,,100000000.0,23000000.0,,,0.0,101000000.0,,,,0.0,,,
778,2022-09-30,5599000000000000.0,4121000000000000.0,-1000000.0,9163000000000000.0,0.0,,-2793000000000000.0,41000000.0,75000000.0,,,,2.4701e+16,2.4174e+16,1.7509e+16,6954000000000000.0,1.7807e+16,2.4601e+16,HOOD,1.1694e+16,,100000000.0,27000000.0,,,0.0,107000000.0,,,,0.0,,,
779,2024-09-30,917000000.0,757000000.0,-1798000000.0,475000000.0,407000000.0,1902000000000000.0,7331000000000000.0,227000000.0,0.0,,2453000000000000.0,,1.0558e+16,3630000000000000.0,1517000000000000.0,4503000000000000.0,1.0558e+16,,HWM,,39000000.0,4047000000000000.0,,3394000000000000.0,,432000000.0,239000000.0,0.0,,,55000000.0,,,
780,2024-03-31,964000000.0,785000000.0,-1861000000.0,533000000.0,408000000.0,1783000000000000.0,7435000000000000.0,198000000.0,0.0,,1942000000000000.0,,1.041e+16,3560000000000000.0,1698000000000000.0,4086000000000000.0,1.041e+16,,HWM,,38000000.0,4020000000000000.0,,3692000000000000.0,,387000000.0,221000000.0,0.0,,,55000000.0,,,
781,2023-09-30,894000000.0,714000000.0,-1850000000.0,424000000.0,412000000.0,1748000000000000.0,7673000000000000.0,189000000.0,0.0,,1485000000000000.0,,1.0166e+16,3311000000000000.0,1454000000000000.0,3872000000000000.0,1.0166e+16,,HWM,,45000000.0,4007000000000000.0,,3794000000000000.0,,330000000.0,212000000.0,0.0,,,55000000.0,,,
782,2023-06-30,881000000.0,657000000.0,-1808000000.0,535000000.0,412000000.0,1715000000000000.0,7720000000000000.0,169000000.0,0.0,,1334000000000000.0,,1.0233e+16,3323000000000000.0,1410000000000000.0,3775000000000000.0,1.0233e+16,,HWM,,52000000.0,4026000000000000.0,,3989000000000000.0,,327000000.0,207000000.0,0.0,,,55000000.0,,,
783,2023-03-31,877000000.0,655000000.0,-1806000000.0,537000000.0,412000000.0,1662000000000000.0,7849000000000000.0,0.0,206000000.0,,1159000000000000.0,,1.0174e+16,3057000000000000.0,1403000000000000.0,3761000000000000.0,1.0174e+16,,HWM,,59000000.0,4024000000000000.0,,3988000000000000.0,,484000000.0,187000000.0,0.0,,,55000000.0,,,
784,2022-09-30,812000000.0,550000000.0,-2111000000.0,453000000.0,414000000.0,1612000000000000.0,8023000000000000.0,240000000.0,0.0,,917000000000000.0,,9929000000000000.0,3047000000000000.0,1381000000000000.0,3273000000000000.0,9929000000000000.0,,HWM,,106000000.0,3965000000000000.0,,4170000000000000.0,,269000000.0,181000000.0,1000000.0,,,55000000.0,,,
785,2024-09-30,,,,,,,3.195237443068e+16,,,,,,6.2625532245e+16,,,,-6238839.0,,IAU,,,,,,,,,,,,,,,
786,2024-06-30,,,,,,,2.901674508106e+16,,,,,,5.6728511282e+16,,,,-5826264.0,,IAU,,,,,,,,,,,,,,,
787,2024-03-31,,,,,,,2.822386919788e+16,,,,,,5.5114786126e+16,,,,-5684062.0,,IAU,,,,,,,,,,,,,,,
788,2023-09-30,,,,,,,2.536262019542e+16,,,,,,4.9316824177e+16,,,,-5405381.0,,IAU,,,,,,,,,,,,,,,
789,2023-06-30,,,,,,,2.835547582723e+16,,,,,,5.5170972367e+16,,,,-5826405.0,,IAU,,,,,,,,,,,,,,,
790,2023-03-31,,,,,,,2.904176010153e+16,,,,,,5.65595573e+16,,,,-5754276.0,,IAU,,,,,,,,,,,,,,,
791,2022-09-30,,,,,,,2.655905726174e+16,,,,,,5.1479714252e+16,,,,-5466736.0,,IAU,,,,,,,,,,,,,,,
792,2024-09-30,996000000.0,0.0,19000000.0,3.8811e+16,1000000.0,,1.81233e+17,,,,2325000000000000.0,,1.48526e+17,,,2.015e+16,2.81047e+17,,IBKR,1804000000000000.0,,,,,1.186e+16,1335000000000000.0,,33000000.0,,,,-4000000.0,,
793,2024-06-30,843000000.0,0.0,-20000000.0,3.5288e+16,1000000.0,,1.63123e+17,,,,2168000000000000.0,,1.36648e+17,,,1.9111e+16,2.58112e+17,,IBKR,1782000000000000.0,,,,,1.1257e+16,1282000000000000.0,,11000000.0,,,,-4000000.0,,
794,2024-03-31,830000000.0,0.0,-18000000.0,3.4024e+16,1000000.0,,1.60175e+17,,,,2016000000000000.0,,1.32238e+17,,,1.8391e+16,2.49817e+17,,IBKR,1736000000000000.0,,,,,1.0927e+16,1258000000000000.0,,14000000.0,,,,-3000000.0,,
795,2023-09-30,681000000.0,0.0,-29000000.0,3.0209e+16,1000000.0,,1.50297e+17,,,,1703000000000000.0,,1.20636e+17,,,1.6654e+16,2.28008e+17,,IBKR,1718000000000000.0,,,,,9874000000000000.0,1042000000000000.0,,11000000.0,,,,-3000000.0,,
796,2023-06-30,667000000.0,0.0,-10000000.0,2.9451e+16,1000000.0,,1.53634e+17,,,,1546000000000000.0,,1.20593e+17,,,1.5815e+16,2.28529e+17,,IBKR,1626000000000000.0,,,,,9499000000000000.0,1003000000000000.0,,17000000.0,,,,-5000000.0,,
797,2023-03-31,600000000.0,0.0,-17000000.0,2.7568e+16,1000000.0,,1.56001e+17,,,,1432000000000000.0,,1.19469e+17,,,1.5234e+16,2.26705e+17,,IBKR,1589000000000000.0,,,,,9232000000000000.0,985000000000000.0,,10000000.0,,,,-4000000.0,,
798,2022-09-30,554000000.0,3321000000.0,-60000000.0,2.8616e+16,1000000.0,,1.44356e+17,,,,1168000000000000.0,,1.14683e+17,,,1.3577e+16,2.18466e+17,,IBKR,1572000000000000.0,,,,,8223000000000000.0,936000000000000.0,,35000000.0,,,,-4000000.0,,
